component_id,artifact_id,source_population,stratum,attack_related,raw_component_median_latency_ns,paired_h0_median_latency_ns,composed_path_median_latency_ns,paired_component_minus_load_difference_median_ns,peak_traced_allocation_bytes,canonical_bytes,bundle_bytes,N_operations,N_modes,schedule_operation_count,recorded_repetitions
H5,634f3d08fd93ba622176ea6c9ff7ff1fb9d57a9b14f936f27d1460655fc20d72,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11800.0,5421400.0,5431300.0,-5410150.0,323,388,369189,90,172,90,100
H5,73cdcc11d1c23e47664696979a9b12b94deb5da000c18f37a8d7c0b641090788,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,16300.0,10091750.0,10103750.0,-10082700.0,323,391,755370,150,451,150,100
H5,7dc2cc636acd7eeb3db7367222360894cac918d6adca467d2f7a79960bbe8b1c,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,8150.0,5318900.0,5333300.0,-5308250.0,323,387,372138,90,172,90,100
H5,8c60197386a54af6d06cac0996c81cbca4971ac83984afcf2a52fa27a5bb1b42,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11950.0,5357150.0,5361200.0,-5351950.0,323,387,372245,90,172,90,100
H5,8e3a1df6f55a6d53d21fd63c9dcda45cee6d1576c4989d45b40828d31e6d7281,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,13450.0,5554950.0,5564800.0,-5540450.0,323,389,371639,90,172,90,100
H5,97eb8ea8dfec0a163a4b54e1179247553055627de3df3d7a40c8879cacc64800,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10600.0,9861000.0,9872250.0,-9849750.0,323,395,754947,150,451,150,100
H5,9827288498c6ff63f3f7ec6f3bb833b53ac1c3cbaf59021addc82b6a8c08bae2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11600.0,9886950.0,9901200.0,-9875850.0,323,395,754955,150,451,150,100
H5,9f7906189c782cba7c3a4cc9cb8785764c8ad3fb1e637423a7a310d6c438feb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9350.0,5479250.0,5489100.0,-5469400.0,323,386,376294,90,172,90,100
H5,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,15800.0,10020750.0,10031900.0,-10009600.0,323,392,754924,150,451,150,100
H5,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12450.0,10507050.0,10527300.0,-10486800.0,323,389,782303,150,490,150,100
H5,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12550.0,5438150.0,5447750.0,-5425650.0,323,388,373355,90,172,90,100
H5,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,13450.0,10164050.0,10176800.0,-10151500.0,323,388,778599,150,490,150,100
H5,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10150.0,5456100.0,5467950.0,-5440350.0,323,385,377436,90,172,90,100
H5,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11600.0,9931900.0,9942250.0,-9923950.0,323,392,755038,150,451,150,100
H5,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12400.0,5665550.0,5680750.0,-5650350.0,323,387,376547,90,172,90,100
H5,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,15350.0,9896000.0,9912600.0,-9879400.0,323,404,755123,150,451,150,100
H5,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12900.0,9917000.0,9923750.0,-9906150.0,323,395,754947,150,451,150,100
H5,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,16300.0,9865700.0,9876800.0,-9854600.0,323,390,758647,150,451,150,100
H5,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12900.0,5363000.0,5372100.0,-5352650.0,323,386,369648,90,172,90,100
H5,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,8850.0,5332500.0,5347550.0,-5322600.0,323,387,366660,90,172,90,100
H5,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11850.0,5483550.0,5487650.0,-5479450.0,323,401,371712,90,172,90,100
H5,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,13450.0,10240650.0,10244850.0,-10236450.0,323,391,755658,150,451,150,100
H5,f583baa2dad1527b5f84f71805410ee51b78fce2b1be62de49f1636c06821c7b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11450.0,9969300.0,9980550.0,-9962000.0,323,390,758750,150,451,150,100
H5,f64f55ad9277004ae441909cd6556d26eeaf73d3eb3c537384be703615149f96,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9300.0,5474750.0,5483850.0,-5467950.0,323,401,371715,90,172,90,100
H5,f80e8a50e0815fda9eef8635e52671f3888786c4daef5767b8da7b74e4311646,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,16450.0,10192300.0,10203650.0,-10174500.0,323,389,780287,150,490,150,100
H5,f9ade00b139ce33674b05d1766de3ec85779abfd83f893a7b2437817100901d9,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12300.0,5287500.0,5301500.0,-5277850.0,323,388,369294,90,172,90,100
H5,feb26c8ce25b99d6b090e07fca86c8e2dbf3ff2d6b891634c4c71b179329ab47,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10500.0,5665800.0,5676700.0,-5654900.0,323,385,377302,90,172,90,100
H5_IO,052b2dfeb855619b4e74c70e7155e5699a6aebc572c887f1432462ecf4afce6b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,21536950.0,25014500.0,47639100.0,-2672500.0,348444,404,755121,150,451,150,100
H5_IO,0edc936e36dbd00367c35ec096b127c69211776f53ead8d7b9619a78d9b3beb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,24604500.0,25958150.0,51846900.0,-1086500.0,361228,388,779480,150,490,150,100
H5_IO,19993579c580ecb799e1ce158990340e547863ae75c4be153b97908cb5cd08a2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20288250.0,15783800.0,36065050.0,4936900.0,202841,386,376417,90,172,90,100
H5_IO,1bb3dc3f26212de23def1f2ca0d598d344fea56b8a73247e2f6390ebea07946d,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,14038300.0,9896750.0,24116700.0,3783650.0,202988,387,376647,90,172,90,100
H5_IO,2443e5a3d32298289c0b98d2a7d3a03cbf4194a7adecf97293b0ac348944ba9e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,21867850.0,23713700.0,46362800.0,-3023250.0,336940,404,755111,150,451,150,100
H5_IO,245cb7ed72fd0a10da80157bd648a7ae9e8bd9ef722909fe778d274715ad67b3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,21881050.0,15040800.0,37320350.0,6210200.0,217729,386,369530,90,172,90,100
H5_IO,268469c82535bf1ba82a82324d755f40ad8bc7255c875b8e25c2d7943cff1ff3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19654500.0,24063050.0,44355750.0,-3825850.0,349452,387,779262,150,490,150,100
H5_IO,2908e9ba69598735be8757d9b153473f5bacec1feb89ecff91ce994824a10178,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,24676100.0,28710800.0,55919550.0,-2877550.0,349196,387,778769,150,490,150,100
H5_IO,474b6ef7aac2feb7cb9195d7d3644f0d53d378eb4518ef87a9a2f7714d8ef3d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,18135200.0,13274850.0,31326050.0,4200600.0,208146,392,371559,90,172,90,100
H5_IO,4fafb9a13ff5e2fda82a804bf609727b68a17926d69ae1574c4801604ec81359,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,21021400.0,15183450.0,35797750.0,4548600.0,208146,392,371549,90,172,90,100
H5_IO,54349d927b9070c144f507868f9ef8b962c7c926426b33c3a7e0c88f715b246a,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20462650.0,15219750.0,34824900.0,5006700.0,208156,389,371510,90,172,90,100
H5_IO,558b8365de15727bf495595ed539867872c185b280ea249712f3b1d5f8674cd5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,17072100.0,12680600.0,31319150.0,4777350.0,208146,392,371529,90,172,90,100
H5_IO,5ecccd77f46ab5549088b57686632a9eb5ccf1a5a977fbe35cfae6a50eca52bb,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,17649800.0,12559150.0,30810250.0,5242250.0,215370,387,366528,90,172,90,100
H5_IO,5f24b2bbe16d5c8f667064d5031553e1dd9c4d9dbb7e0757cb922d9ba47928d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19954200.0,13569250.0,33954500.0,5528750.0,208200,401,371715,90,172,90,100
H5_IO,61f77c0251bcd2bbb51e6bff7e048bfcda7139b4e796314d32b47961ac3b5c1b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19945850.0,15326500.0,35433400.0,5239300.0,209525,388,373222,90,172,90,100
H5_IO,634f3d08fd93ba622176ea6c9ff7ff1fb9d57a9b14f936f27d1460655fc20d72,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,23342100.0,15213150.0,38568700.0,6607450.0,217530,388,369189,90,172,90,100
H5_IO,73cdcc11d1c23e47664696979a9b12b94deb5da000c18f37a8d7c0b641090788,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,21299800.0,25384800.0,44509950.0,-2635600.0,337266,391,755370,150,451,150,100
H5_IO,7dc2cc636acd7eeb3db7367222360894cac918d6adca467d2f7a79960bbe8b1c,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,16326150.0,10871900.0,27316850.0,4195050.0,208571,387,372138,90,172,90,100
H5_IO,8c60197386a54af6d06cac0996c81cbca4971ac83984afcf2a52fa27a5bb1b42,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,21148450.0,15174600.0,38301950.0,4616450.0,208607,387,372245,90,172,90,100
H5_IO,8e3a1df6f55a6d53d21fd63c9dcda45cee6d1576c4989d45b40828d31e6d7281,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19925100.0,13616550.0,35525800.0,4807600.0,208192,389,371639,90,172,90,100
H5_IO,97eb8ea8dfec0a163a4b54e1179247553055627de3df3d7a40c8879cacc64800,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19343200.0,22706100.0,41385100.0,-2465500.0,336886,395,754947,150,451,150,100
H5_IO,9827288498c6ff63f3f7ec6f3bb833b53ac1c3cbaf59021addc82b6a8c08bae2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,22786150.0,26913700.0,48521150.0,-1953300.0,336886,395,754955,150,451,150,100
H5_IO,9f7906189c782cba7c3a4cc9cb8785764c8ad3fb1e637423a7a310d6c438feb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,22421650.0,16144600.0,40297750.0,5979650.0,202805,386,376294,90,172,90,100
H5_IO,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,24895500.0,26965300.0,52541100.0,-3216850.0,336896,392,754924,150,451,150,100
H5_IO,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,25927700.0,29981550.0,57126550.0,-3195550.0,351868,389,782303,150,490,150,100
H5_IO,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20839950.0,14551950.0,35188450.0,5253200.0,209561,388,373355,90,172,90,100
H5_IO,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,25700700.0,30367050.0,56978900.0,-3386400.0,360903,388,778599,150,490,150,100
H5_IO,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,22802500.0,17869600.0,40018150.0,4927350.0,203587,385,377436,90,172,90,100
H5_IO,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19163950.0,23103450.0,43009800.0,-3433100.0,336932,392,755038,150,451,150,100
H5_IO,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,21543450.0,15261550.0,36538150.0,4859650.0,202952,387,376547,90,172,90,100
H5_IO,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,22825050.0,26953050.0,51415700.0,-3262850.0,336940,404,755123,150,451,150,100
H5_IO,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20680650.0,23832950.0,45738350.0,-2758350.0,336886,395,754947,150,451,150,100
H5_IO,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,18499200.0,23246600.0,42624750.0,-4085000.0,339802,390,758647,150,451,150,100
H5_IO,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19723700.0,13798650.0,34647100.0,3713700.0,217765,386,369648,90,172,90,100
H5_IO,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,18649550.0,11835050.0,31176350.0,5774600.0,215406,387,366660,90,172,90,100
H5_IO,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,25388600.0,17171300.0,42062600.0,7541750.0,208200,401,371712,90,172,90,100
H5_IO,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,26979350.0,29804150.0,56188650.0,-2891300.0,337314,391,755658,150,451,150,100
H5_IO,f583baa2dad1527b5f84f71805410ee51b78fce2b1be62de49f1636c06821c7b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,23886200.0,27618200.0,53529750.0,-2931500.0,339838,390,758750,150,451,150,100
H5_IO,f64f55ad9277004ae441909cd6556d26eeaf73d3eb3c537384be703615149f96,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,22378850.0,15993550.0,39239400.0,5340800.0,208200,401,371715,90,172,90,100
H5_IO,f80e8a50e0815fda9eef8635e52671f3888786c4daef5767b8da7b74e4311646,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,21813150.0,24374250.0,47580300.0,-2995450.0,350061,389,780287,150,490,150,100
H5_IO,f9ade00b139ce33674b05d1766de3ec85779abfd83f893a7b2437817100901d9,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20875250.0,14093650.0,33950200.0,5537850.0,217566,388,369294,90,172,90,100
H5_IO,feb26c8ce25b99d6b090e07fca86c8e2dbf3ff2d6b891634c4c71b179329ab47,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,17050100.0,11578050.0,29492850.0,4577850.0,203551,385,377302,90,172,90,100
H6,052b2dfeb855619b4e74c70e7155e5699a6aebc572c887f1432462ecf4afce6b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19509800.0,11742700.0,30910250.0,8666100.0,1655722,404,755121,150,451,150,100
H6,0edc936e36dbd00367c35ec096b127c69211776f53ead8d7b9619a78d9b3beb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,24404750.0,13297850.0,38298000.0,10228400.0,1677263,388,779480,150,490,150,100
H6,19993579c580ecb799e1ce158990340e547863ae75c4be153b97908cb5cd08a2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9479600.0,6138050.0,15339800.0,3667300.0,781899,386,376417,90,172,90,100
H6,1bb3dc3f26212de23def1f2ca0d598d344fea56b8a73247e2f6390ebea07946d,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9185650.0,5957550.0,15045450.0,3421950.0,781980,387,376647,90,172,90,100
H6,2443e5a3d32298289c0b98d2a7d3a03cbf4194a7adecf97293b0ac348944ba9e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,21010200.0,12023600.0,33060600.0,8851150.0,1645138,404,755111,150,451,150,100
H6,245cb7ed72fd0a10da80157bd648a7ae9e8bd9ef722909fe778d274715ad67b3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,8960000.0,5989150.0,15025550.0,3281650.0,710739,386,369530,90,172,90,100
H6,268469c82535bf1ba82a82324d755f40ad8bc7255c875b8e25c2d7943cff1ff3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,21707850.0,12305100.0,33371000.0,9978700.0,1697474,387,779262,150,490,150,100
H6,2908e9ba69598735be8757d9b153473f5bacec1feb89ecff91ce994824a10178,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19350500.0,11747850.0,31445350.0,8354300.0,1677352,387,778769,150,490,150,100
H6,474b6ef7aac2feb7cb9195d7d3644f0d53d378eb4518ef87a9a2f7714d8ef3d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9258950.0,6121800.0,15324650.0,3312950.0,739240,392,371559,90,172,90,100
H6,4fafb9a13ff5e2fda82a804bf609727b68a17926d69ae1574c4801604ec81359,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11263350.0,7308450.0,18189750.0,4313050.0,739240,392,371549,90,172,90,100
H6,54349d927b9070c144f507868f9ef8b962c7c926426b33c3a7e0c88f715b246a,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,8834250.0,5575500.0,14484900.0,3328850.0,739240,389,371510,90,172,90,100
H6,558b8365de15727bf495595ed539867872c185b280ea249712f3b1d5f8674cd5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11480900.0,6999750.0,18323150.0,4517750.0,739240,392,371529,90,172,90,100
H6,5ecccd77f46ab5549088b57686632a9eb5ccf1a5a977fbe35cfae6a50eca52bb,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10283500.0,6750900.0,17209550.0,3551250.0,708823,387,366528,90,172,90,100
H6,5f24b2bbe16d5c8f667064d5031553e1dd9c4d9dbb7e0757cb922d9ba47928d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9181550.0,6440300.0,15482800.0,3347900.0,739240,401,371715,90,172,90,100
H6,61f77c0251bcd2bbb51e6bff7e048bfcda7139b4e796314d32b47961ac3b5c1b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9560700.0,6390950.0,15634050.0,3231100.0,740239,388,373222,90,172,90,100
H6,634f3d08fd93ba622176ea6c9ff7ff1fb9d57a9b14f936f27d1460655fc20d72,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9031500.0,6071950.0,14884400.0,3550050.0,710591,388,369189,90,172,90,100
H6,73cdcc11d1c23e47664696979a9b12b94deb5da000c18f37a8d7c0b641090788,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20414400.0,11884750.0,32133950.0,8947550.0,1647606,391,755370,150,451,150,100
H6,7dc2cc636acd7eeb3db7367222360894cac918d6adca467d2f7a79960bbe8b1c,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11386700.0,7007900.0,18134800.0,4328050.0,739688,387,372138,90,172,90,100
H6,8c60197386a54af6d06cac0996c81cbca4971ac83984afcf2a52fa27a5bb1b42,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9106950.0,5860400.0,14867450.0,3372450.0,739688,387,372245,90,172,90,100
H6,8e3a1df6f55a6d53d21fd63c9dcda45cee6d1576c4989d45b40828d31e6d7281,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11280350.0,7043450.0,18277400.0,4363500.0,739240,389,371639,90,172,90,100
H6,97eb8ea8dfec0a163a4b54e1179247553055627de3df3d7a40c8879cacc64800,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,22447850.0,12541050.0,34840700.0,10187200.0,1645194,395,754947,150,451,150,100
H6,9827288498c6ff63f3f7ec6f3bb833b53ac1c3cbaf59021addc82b6a8c08bae2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19759300.0,11621850.0,30911900.0,9046400.0,1645138,395,754955,150,451,150,100
H6,9f7906189c782cba7c3a4cc9cb8785764c8ad3fb1e637423a7a310d6c438feb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10929650.0,6844900.0,17879900.0,4232200.0,781899,386,376294,90,172,90,100
H6,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19805100.0,11513400.0,31254450.0,8890750.0,1645138,392,754924,150,451,150,100
H6,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19622300.0,12100050.0,31039100.0,8262550.0,1679249,389,782303,150,490,150,100
H6,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9069800.0,5863350.0,15126150.0,3412050.0,740239,388,373355,90,172,90,100
H6,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,22845350.0,13116650.0,35704900.0,10162350.0,1676944,388,778599,150,490,150,100
H6,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9169100.0,5956050.0,15006900.0,3329750.0,782532,385,377436,90,172,90,100
H6,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20224100.0,11030150.0,31672900.0,8997800.0,1645138,392,755038,150,451,150,100
H6,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9060250.0,5773100.0,14946750.0,3404750.0,781980,387,376547,90,172,90,100
H6,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,18632850.0,10729150.0,29335150.0,7895450.0,1666994,404,755123,150,451,150,100
H6,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,18926750.0,10974950.0,29958950.0,8307250.0,1645138,395,754947,150,451,150,100
H6,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,18869800.0,10702100.0,29611150.0,8261450.0,1647366,390,758647,150,451,150,100
H6,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10972650.0,6904000.0,18120150.0,3695100.0,710739,386,369648,90,172,90,100
H6,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,8745050.0,6074750.0,14621800.0,2938050.0,708823,387,366660,90,172,90,100
H6,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12830300.0,8061200.0,22099350.0,4983650.0,739240,401,371712,90,172,90,100
H6,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19559150.0,10955150.0,30656500.0,8529900.0,1645578,391,755658,150,451,150,100
H6,f583baa2dad1527b5f84f71805410ee51b78fce2b1be62de49f1636c06821c7b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,19104900.0,11052950.0,30272550.0,8261700.0,1647310,390,758750,150,451,150,100
H6,f64f55ad9277004ae441909cd6556d26eeaf73d3eb3c537384be703615149f96,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11756150.0,7355550.0,18764650.0,4496600.0,739240,401,371715,90,172,90,100
H6,f80e8a50e0815fda9eef8635e52671f3888786c4daef5767b8da7b74e4311646,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,20968750.0,11370050.0,32161650.0,9748600.0,1678021,389,780287,150,490,150,100
H6,f9ade00b139ce33674b05d1766de3ec85779abfd83f893a7b2437817100901d9,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11967600.0,7453550.0,19427000.0,4128050.0,710591,388,369294,90,172,90,100
H6,feb26c8ce25b99d6b090e07fca86c8e2dbf3ff2d6b891634c4c71b179329ab47,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,9347000.0,5908100.0,15277550.0,3557000.0,782532,385,377302,90,172,90,100
H7,052b2dfeb855619b4e74c70e7155e5699a6aebc572c887f1432462ecf4afce6b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,17250.0,10679500.0,10692350.0,-10666650.0,312,404,755121,150,451,150,100
H7,0edc936e36dbd00367c35ec096b127c69211776f53ead8d7b9619a78d9b3beb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,17000.0,11656050.0,11669850.0,-11642250.0,312,388,779480,150,490,150,100
H7,19993579c580ecb799e1ce158990340e547863ae75c4be153b97908cb5cd08a2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,15350.0,6185400.0,6205150.0,-6166050.0,312,386,376417,90,172,90,100
H7,1bb3dc3f26212de23def1f2ca0d598d344fea56b8a73247e2f6390ebea07946d,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,13700.0,5731550.0,5743800.0,-5719300.0,312,387,376647,90,172,90,100
